  1.0000000000000000e+000  6.9413048846571428e+000  1.2081798847259035e+001 -1.3425977849445339e+000  1.0000305412441053e+001  1.4406928824050365e+001  1.6011481711667592e+000  1.0909653488478611e+001  7.6623129017514939e+000  1.3319039870319800e+001  6.7121417900215974e+000  3.3886841073389299e+001  5.4439548127978952e+001  2.7319573913764415e+001  2.3230719263280392e+001  4.1176516431767709e+001  3.2662468835793305e+001  5.2932377565842152e+001  5.3761019945847288e+001  6.0909919178745753e+001  1.4556880556054049e+001  4.9420673205507818e+001  6.9166008925985469e+000  2.1543056026879309e+001  1.9129645674119292e+001  1.3576576597425534e+001  2.6044091243939828e+001  3.5486114076771557e+001  5.6792771582135622e+001  4.3161306484738219e+001  3.8563266913840287e+001  3.7227981751755308e+001  3.3235932894513006e+001  8.5755582124885024e+001  1.0447961031625823e+001  4.0233297231025020e+001  3.9536653302395301e+001  7.2609244065423198e+001  1.0908132324657961e+001  1.0642169021846211e+001  2.8177172745901551e+001  3.0864117385311253e+001  4.9003586178867209e+001  3.5342585015935242e+001  1.7618643512333762e+001  8.1913657748325434e+001  2.5267158630546909e+001  9.6822035576505016e+001  1.4768047154919579e+001  4.0141149782616594e+001  1.5249092514745577e+001  6.3923548014886848e+001  6.4387862533791775e+001  6.2592817914435642e+001  2.6038550007373058e+001  4.6807448065451595e+001  4.2379608103895976e+001  4.9211286255830842e+001  2.4781886637631970e+001  1.5391836317139626e+001 -3.4855434191535952e+000
  1.0000000000000000e+000 -1.7774600849053783e+000  5.5176747353738698e-001  1.1819415691684679e+001  7.7523942655852505e+000  1.5650126963900343e+001 -5.5727591356702497e+000  1.4641926306970376e+001  4.0346517555724342e+000  3.6108168761897428e+000  1.2623087443925147e+001  3.4903488335356876e+001  3.9444004902889304e+001 -1.1613019887744231e+001  2.5672625335795889e+001 -2.6474718954146876e+000  1.5506118122318234e+001  7.5464822930149253e+001  3.8882826891124267e+001  4.6359473512607011e+001 -2.4599127786948834e+001  6.5796433105903375e+001  1.2267796124321734e+001  1.8837133227448679e+000  2.9314064421357447e+001  1.4548985130536721e+001  1.1064389235939970e+001  5.3275094161378043e+001  2.0875486892379339e+001  2.8844905744619961e+001  4.5361635968852681e+001  3.5833841746080878e+001  4.6965821588504086e+000  5.5118718419394625e+001  1.0843336730113798e+001  2.7558282781636024e+001  3.2203903828040261e+001  2.8122854643399982e+001 -4.3165922202225426e-001  2.3696049065326104e+001  2.6000508690681841e+001  4.0349923579987291e+001  2.6945803031412535e+001  2.8946683336072430e+000  8.0481632072767173e+000  1.0076206345122607e+002  3.0247508265623551e+001  4.8544523416455235e+001  4.0544134595045762e+001  4.2445734914028847e+001 -2.0196452163957215e+000  2.3753651441389515e+001  3.5653989685355967e+001  5.6053582903400773e+001  4.0600381171851204e+001  2.5494157015166969e+001  3.7312603612207795e+001  3.6268926739078893e+001  4.3591178528205610e+001  1.8010770583347899e+001 -1.6758296821404350e+000
  1.0000000000000000e+000  1.0886233238101035e+001  1.5051037345592224e+001  2.5296082841357599e+000  1.7742845691212590e+001  1.6653096574388222e+001  1.6974458577153776e+001  1.7422700800082769e+000  1.3519763050125960e+001  1.0253707358521366e+001  1.5149737995224800e+001  4.8204033900369367e+001  2.5994023289848272e+001  1.3073018704706969e+001  3.6998502017841702e+001  7.8937836638034184e+001  5.3623877952648513e+001  8.7979752489847129e+001  6.0130797011573740e+001  1.2723923042745879e+002  3.1448552649604970e+001  6.2630075462628199e+001  1.3921070046312444e+001  3.9462582660989781e+001  4.1669052628149700e+001  1.5709088397158183e+001  1.9751418353803160e+001  5.3732077525585964e+001  1.1090413165316482e+002  8.8182065846647717e+001  7.6610967315909562e+001  6.4966375670116747e+001  5.6551862127524899e+001  1.4590830012162721e+002 -5.8975107882392628e+000  6.5334665761263039e+001  5.7514494670145091e+001  9.3753851890920657e+001  1.6206598694352405e+001  3.7000096931836609e+001  6.9595425780975290e+001  6.2757762109949397e+001  3.0196954781872115e+001  4.8394586368879679e+001  6.1266963646305342e+001  7.9882973925489637e+001  4.1442143848355506e+001  9.3133188248721254e+001  4.4382755493388345e+001  8.1246550054322768e+001  4.6016376790034514e+001  8.4249345269995615e+001  7.3854897501679687e+001  9.2012970443452389e+001  3.7923041279639392e+001  8.8595796391901189e+001  4.8274627400114440e+001  3.7398873346935815e+001  6.0555659573942556e+001  9.0863050597690620e+000  3.1567522167625356e+001
  1.0000000000000000e+000  1.2034179476230017e+001  2.1480317454471887e+001  2.0006561409987377e+001 -3.2511121905544869e+000  2.9848520623785140e+000  6.3326962762649499e+000  6.7430295412155399e+000  2.0525217057074105e+001  5.5626841895518648e+000  2.4935227789975606e+001  2.9982025790663748e+001  1.9831072345519893e+001 -7.7720570140947718e+000  8.8724343677013394e+001  6.8442917397037888e+001  3.7511454589007364e+001  1.7277189485437771e+002  6.8339423796063087e+001  8.9405868945642951e+001  5.2878925761539506e+000  7.8020334557043441e+001  3.4900808572792634e+001  5.3768050862107607e+001  4.6094906079181456e+001  2.9767829051899838e+001  1.6923315992251421e+001  9.3659011017321205e+001  4.7147193398591796e+001  3.0253391845968629e+001  6.0600233994975888e+001  7.2992969425733577e+001  4.2983433318405794e+001  1.1870120038991311e+002  2.7343061867867895e+001  4.0503209900101844e+001  7.2294637700607950e+001  5.0143363234789213e+001  3.5474525989857554e+001  6.2104071809725937e+001  7.2493213855379040e+001  9.8966321798598557e+001  5.6387365781114170e+001  6.6683647043676032e+001  2.6534200654702403e+001  8.1839756901366670e+001  5.0399204373961652e+001  6.3605165565051834e+001  1.0070502746896396e+002  8.0555377424042206e+001  8.8733809843792670e+000  1.1208239795648649e+002  1.0017319413869014e+002  8.9809758747414492e+001  1.0309361321181797e+002  1.6542756886621152e+002  6.4706916552737567e+001  2.2361638776868098e+001  5.0556222498568239e+001  1.1948703487471670e+001  3.0342008859444434e+001
  1.0000000000000000e+000  1.8932233349703669e+000  5.1084071026623077e+000  4.3071511572416776e+000  1.3027712959608857e+001  1.1499314939458321e+001  1.2314838245020796e+001  8.1442692969373720e+000  6.1358318905482792e+000  1.3785835240829478e+001  4.0245561767089377e-001  4.6363724307263396e+001  4.0174519395051583e+001  2.9946647153788930e+001 -1.4089412268979811e+000  4.4004409657414264e+001  2.4305447187638691e+001  5.1800995150128543e+001  4.1105555944251940e+001  6.0964713988279740e+001  3.2727965730219601e+001  4.7042625941460585e+001  4.7299550318466030e+000  1.3219502791645276e+001  2.3185967296169466e+001  9.0735984840548127e+000  2.1826100299592703e+001  1.2956932697914240e+001  6.9749463768702611e+001  4.6882143093498563e+001  7.5478111041573783e+001  1.8087002024216890e+001  4.6421112351211434e+001  6.0981894794504456e+001 -4.4641249763034949e+000  3.2771458294466960e+001  5.3665810526997220e+001  7.3099003168661241e+001  1.6966842370009772e+001  1.2506063509370403e+001  2.1090268695950840e+001  1.6333500735063009e+001  2.0091971755365091e+001  1.7477331893666296e+001  4.6085328867955496e+001  8.5141649943995219e+001  1.6173650222670240e+001  8.7462901571418968e+001  3.4955068439857754e+001  2.5639030150064126e+001  3.6042363487755253e+001  3.6797251476882970e+001  5.9985927560159375e+001  5.6122495347487586e+001  1.3365746668988102e+001  1.2739029918319535e+001  1.9429780968183206e+001  4.1897427112810753e+001  4.3187330364407224e+001  1.1786532213068734e+001  4.5918910790499107e-001
  1.0000000000000000e+000  1.8421044015760991e+001  1.6066952655923600e+001  1.3738777685563822e+001  1.6333120364853819e+001  1.1682080268530342e+001  1.1655033009685113e+001  1.4217194575747172e+000  4.0125156029321873e+000  1.3909476843766553e+001  2.7690543243112886e+000  3.9026651592192813e+001  4.1907684349261515e+001  4.6253519061845616e+001  1.7456873594322197e+001  8.6697317477169037e+001  5.2843766716930595e+001  9.4647588285829642e+001  4.1702558179276302e+001  9.0820285179154666e+001  4.3719866257692225e+001  9.4949974342927163e+001  7.5788582202466479e+000  5.1982053707914140e+001  2.9304954503000332e+001  2.1716629183773097e+000  3.0594563368512738e+001  3.9585390482054834e+001  9.4162415193478381e+001  7.0195903319048682e+001  7.8033912945066859e+001  3.8906624926105522e+001  4.5850760583776513e+001  1.2716911206957241e+002 -6.9071663887466030e+000  5.4540084609422365e+001  7.0575790323807652e+001  1.0054966019989847e+002  3.9484631536219545e+001  2.9750343400890593e+001  4.1640509098880329e+001  7.3639123964332882e+001  3.8176644510175841e+001  4.6960095432968401e+001  4.7326141632126820e+001  1.0668803450590909e+002  1.6889936087052654e+001  1.1059355212236133e+002  5.4688333000085748e+001  4.8367210710963597e+001  3.7775499655274956e+001  7.1353322735102466e+001  9.2365688622179420e+001  1.0705244695319931e+002  5.9755282552945260e+001  4.0964102712835995e+001  3.1547429851678970e+001  3.8464483147760376e+001  9.3063384486364939e+001  5.4243791047352792e+000  1.5453283514920914e+001
  1.0000000000000000e+000  1.8408660709324892e+001  1.8867129088327214e+001  1.1550831348976709e+001  1.5168648907615367e+001  2.8740367191274192e+000  1.0151788523672998e+001  6.7017151288324506e-001  8.2581377053721692e+000  8.5596908063478132e+000  1.7338595996613424e+001  2.4541218924660047e+001  2.9556947344929544e+001  1.5986580862220958e+001  4.7173091378131275e+001  8.5045109187265396e+001  5.5317279669973431e+001  1.1487211216141307e+002  5.0646219031179719e+001  1.2377038865335594e+002  2.1845503177099783e+001  7.7553486407460440e+001  2.6042173537005844e+001  5.3860668615292695e+001  2.5600133741842477e+001  9.2291892269125420e+000  2.3058257376265622e+001  6.4580766815826593e+001  7.9519186018329037e+001  8.2676942808618179e+001  6.8123630317998831e+001  7.1289169155086938e+001  4.0427627147573070e+001  1.6118181884546706e+002  5.3736029599461643e+000  6.7415825692587532e+001  6.7857881286073578e+001  7.1515081560404099e+001  2.3318751045665987e+001  4.6846268849898038e+001  7.3119813334825579e+001  9.6388452683823004e+001  4.2825702166595399e+001  5.5697873348221954e+001  3.2444317928605976e+001  6.0525883441819126e+001  3.8374762273556883e+001  7.9315865878474995e+001  5.4196729642662334e+001  8.4066478482868007e+001  3.2082800475401484e+001  9.2281438774887633e+001  8.2939263676600319e+001  9.7097063340086180e+001  8.4014443682126171e+001  1.0969720081239021e+002  3.9726082615566725e+001  1.6792531802990087e+001  8.8438290405372499e+001  3.7682332940556509e+000  3.2870393858526626e+001
  1.0000000000000000e+000  9.7338925492259616e+000 -1.2693699088357508e+000  3.4811710983130499e+000  1.4086068481489709e+001  4.7529512382243784e+000  2.9010405962797137e+000  1.6584702196129584e+001  1.4688288696251309e+001 -4.5262691238046422e+000  7.2437009596857864e+000  3.5552660646658531e+001  2.5708701251097352e+001 -1.4142455333535526e+001 -7.3175053140623025e-001  4.5823949800884762e+001  4.3654212222155664e+001  3.8224989771551037e+001  6.5655481102837086e+001  6.3526513306843640e+001 -6.6990164295712100e+000  6.4011698089105536e+001  3.5759024983930860e+000  2.9460270802961194e+001  8.1821766093065751e+000  3.0587726461806675e+001  1.3282897465858181e+001  1.9192190862136751e+001  3.5083303283329776e+001  4.4809912949961749e+001  6.9426489425858577e+001  2.4598902805026732e+001  2.1441824830602300e+001  1.0253797321851744e+002  2.1804865033728756e+001  3.3399648232308508e+001  3.4858860570830792e+001  2.4227505932482167e+001  2.2793386281587939e+001  1.7474050957830020e+001  3.4426211940338554e+001  4.7043170909726300e+001  6.5877456872757678e+000  9.0393580745634612e+000  1.2053969409460517e+001  2.3858680409128759e+001  3.6340154302557288e+001  4.1193376425487230e+001  4.1192016071825400e+001  6.9024180450398617e+001  1.3904984663781100e+001  1.7839312659913485e+001  4.3600608772099648e+001  3.2024891241651886e+001  5.8252294535656361e+001  4.6901738501350046e+001  1.3747742758637486e+001  8.0049368640518033e+000  5.8429989896997803e+001  1.9108800160732137e+001  2.6143430104964409e+001
  1.0000000000000000e+000  1.2314306481826176e+001 -1.8915721245832273e-001 -5.3489865467193098e+000  1.0285063251343681e+001  1.7652981006201131e+001  3.3026659484922467e+000  1.0079513424869610e+001  3.9599124404123955e+000  1.0937345921042072e+001  2.3297710635704760e-001  3.7679522011963670e+001  4.9106758750203703e+001  3.2107618729764880e+001 -6.6408051476413652e+000  4.7618224633045550e+001  3.8283125934979893e+001  6.6708544550690334e+000  3.2553961153192297e+001  4.9155595277470709e+001  1.2613890031365877e+001  5.4361442299745931e+001 -3.4695251014738560e+000  2.6772044961316048e+001  1.7362372779565739e+001  8.6141710639051574e+000  2.9780177167566208e+001  6.4891026741598594e+000  5.2870638633415112e+001  2.9605010551786108e+001  3.4891704328750805e+001  1.0337186593153652e+001  3.0311848305794761e+001  8.1750195358267931e+001 -3.0136927315893263e+000  2.5436451918946553e+001  1.9757744490418403e+001  8.4138735758535134e+001  9.9200629983054611e+000  8.6169795358428192e-001  1.9015700503801725e+001  2.5575739845044591e+001  1.6899809029101327e+001  6.3503311137535094e+000  2.3237417999840705e+001  7.3124331880382812e+001  1.3752372726583413e+001  1.0380206507944051e+002 -1.6224757400881566e+000  3.6962375513908292e+001  1.7701005456064436e+001  2.3133360234302522e+001  5.4998769340257070e+001  2.8540258384306053e+001  1.8202797105386118e+001 -1.2293919607753793e+001  2.2021547301074534e+001  4.9594890564474788e+001  2.0581325353239812e+001  1.4366841730490080e+001  9.7679988284438801e-001
  1.0000000000000000e+000  1.1234885221492817e+001  1.4038623577472798e+001  9.5814788791738632e+000  1.4787743560181447e+001  9.0701566832338045e+000  7.3523857712065670e+000  5.4381301887064692e+000  1.5054214773389898e+000  2.1263791736610209e+001  1.2231223353867955e+001  3.3977574856476373e+001  6.3858431494435735e+001  4.2292368084648217e+001  3.2629804479478693e+001  6.1247383841012052e+001  3.9266288533241699e+001  1.0545339168009707e+002  3.9821437083705405e+001  1.0617744655918949e+002  2.3468429485892056e+001  7.2209513163912177e+001  2.7123507387527390e+001  3.3479088832218181e+001  2.6426465987170250e+001  4.6945933635722048e-001  3.5431529039050176e+001  5.3001366400637203e+001  7.2601849475698074e+001  6.9730006820044451e+001  6.6757696712008624e+001  5.6074449716136527e+001  4.5784406617704292e+001  1.2597392982289733e+002 -1.1877115039363062e+000  5.9402010409773808e+001  7.4575252855713600e+001  9.5850446732491562e+001  1.0494194428931495e+001  3.3605174505169053e+001  5.2395311428725606e+001  6.8096513560693936e+001  5.1913036423055701e+001  3.8064646637324614e+001  3.2276054756085507e+001  1.1128169121763102e+002  2.7955567885164832e+001  1.2090316939671210e+002  3.8190705077807593e+001  5.6746040857828923e+001  3.2046263960059086e+001  8.1492142966821135e+001  9.2008861927363810e+001  8.8571110118456886e+001  5.8471672020200266e+001  5.9436573922730716e+001  3.8403230060192165e+001  5.0386914447011158e+001  7.0253356386574808e+001  8.3394057227743819e+000  1.6615066617485006e+000
