119.2515, -735.4542, 1, 1, 0, 292.5141, 106.612, 180.448, 0, 0, 268.2211, 1261.0967, -382.8299, 0, 94.6431, 1, 0, 1, 1, 1, 1, -402.5575, -603.9674, 348.4393, 1, 0, -474.7475, 333.5342, 656.2168, 0, 1, 0, 0, -521.6909, 79.7781, 140.6417, 1, 0, 1, -76.624, 1, -336.4729, 421.2887, -33.2838, 670.5069, 1, 0, 227.1651, 142.4017, -265.447, 1, 42.4446, 1, 0, 177.5582, 56.3249, 1, 182.7934, 1, 0, 0, 436.3966, 0, 1, 619.3019, -23.5676, 0, 776.9566, 1, 733.6664, 28.651, 140.0662, 1, -585.9576, 0, 0, -316.6341, 1, 1, -307.9851, -703.4857, -322.9517, 205.0958, 0, -565.2684, 0, 1, 1, 1, 593.2118, 0, 0, -344.2334, 298.878, 385.8408, 474.5614, 1, -214.9562, -455.9241, 1, 1, 
67.9725, 1153.0912, 1, 1, 0, -598.8926, 543.2428, -20.6343, 1, 0, 183.6556, 831.9564, 640.6362, 1, 369.8615, 1, 0, 1, 1, 1, 1, -1871.091, 260.3102, -1157.7025, 1, 0, -828.2828, -539.6109, -879.7973, 0, 0, 1, 1, -307.9528, -631.5687, -756.5123, 1, 0, 1, -224.0076, 1, -88.279, -288.582, -14.6877, -155.7002, 0, 0, -1374.3618, 18.8663, -129.5998, 1, 610.05, 0, 1, 76.1986, 268.0312, 1, -546.2944, 0, 1, 1, -15.0055, 0, 0, -249.1501, 333.6446, 1, -840.4301, 0, 231.2631, 336.0644, 126.6878, 0, -261.1161, 0, 0, -122.0659, 0, 0, 569.6786, 713.2384, 492.6877, 40.3413, 0, -852.4864, 0, 0, 0, 0, -499.418, 0, 0, -253.0544, -314.8987, -45.5932, -263.1248, 0, 705.7618, -1005.2816, 1, 0, 
29.2576, -112.7916, 1, 1, 0, -142.5775, -514.3058, 190.7856, 1, 1, -357.6315, -260.5131, 79.5476, 1, 325.5937, 0, 0, 1, 1, 1, 0, 1.7963, 841.1614, -437.9318, 0, 0, -929.2929, -1089.0189, -399.3525, 1, 0, 1, 1, 423.0552, 99.9771, 451.0189, 0, 0, 1, 266.6273, 1, 219.8317, 426.676, -88.4469, 435.7828, 0, 0, 206.0923, -465.3779, -241.1302, 1, -69.2426, 1, 1, -218.7, -246.2744, 0, 550.524, 0, 0, 1, -429.0971, 1, 0, 428.5576, -303.1913, 1, -651.1514, 1, -227.7635, -769.3328, -277.4263, 1, -496.9066, 0, 1, 10.0805, 0, 0, -64.2394, -914.9981, 356.708, 271.6038, 1, 503.278, 0, 1, 1, 0, 205.4556, 0, 1, 159.597, -185.2492, -259.6376, 950.1668, 1, 350.7348, -393.7934, 1, 0, 
123.6377, 59.7103, 1, 0, 0, -841.7586, -98.7291, -112.8916, 1, 0, 363.4212, -282.7562, -663.6767, 0, 268.97, 0, 1, 1, 1, 1, 1, -366.452, 34.1222, -577.8637, 0, 1, -535.3535, -94.5707, -1110.0435, 1, 0, 1, 0, 385.7174, 741.7702, -77.2798, 0, 1, 1, 218.7731, 1, -520.4004, -389.1712, 38.1409, -446.9726, 1, 1, -266.2946, 138.7284, 220.4869, 0, -22.401, 0, 1, -63.9322, 495.0618, 0, 28.3137, 0, 0, 0, -419.492, 1, 0, -622.5364, 384.6667, 1, 502.1183, 1, -253.7355, 867.1049, 229.5988, 1, -19.9708, 1, 1, 410.8277, 1, 0, 362.1014, -553.2497, 461.6955, 390.4257, 1, 533.7207, 0, 1, 0, 0, 13.8457, 1, 0, -55.7357, -411.3017, 369.9333, -383.9156, 1, -204.379, 1002.1251, 0, 0, 
96.923, 294.5321, 0, 0, 1, 318.3384, -234.9076, -431.7433, 1, 0, -1025.4021, 699.8701, 153.6571, 1, 524.9226, 0, 0, 0, 0, 1, 1, 615.3468, -479.2231, -115.4899, 0, 0, -121.2121, 417.1634, 420.0297, 0, 0, 1, 1, 550.7206, -883.466, 1022.071, 0, 1, 0, 6.1375, 1, -892.2176, 1252.9798, 255.3088, -165.8732, 1, 1, 536.8086, -386.3156, -342.4837, 1, 546.296, 1, 1, -454.213, -301.6793, 0, -95.3333, 0, 1, 0, 637.7018, 1, 0, 361.5415, -72.1691, 0, -1120.0599, 0, 494.4259, -612.5562, -536.6914, 1, -500.8251, 1, 1, -133.4149, 1, 1, -43.1961, 194.2196, 800.8878, 389.2924, 0, -976.0035, 1, 0, 1, 1, -980.8656, 0, 1, 110.0966, -533.3719, 89.9677, -656.5448, 1, 518.2771, 70.9391, 0, 1, 
3.0364, -507.4437, 0, 0, 1, 460.9372, 281.109, 120.1599, 0, 1, 550.3099, -507.3486, 119.2747, 0, 224.4184, 1, 0, 1, 0, 0, 1, 29.6467, -391.0524, 198.3877, 1, 0, -10.101, -299.1296, 285.9369, 1, 0, 1, 0, 109.8636, 197.1643, -260.1979, 1, 1, 0, -235.6378, 1, 5.421, -642.7255, 18.6163, 57.2878, 1, 1, 39.6181, 185.2182, 1085.3972, 1, -161.5501, 1, 1, -921.5637, -561.9175, 0, 724.1954, 1, 1, 1, 17.0886, 0, 1, -652.8426, -150.6832, 1, -173.9627, 1, -95.6567, -319.7678, -525.0168, 0, -66.9519, 1, 0, -342.3186, 0, 0, -727.6803, -162.4577, 584.9186, -257.7566, 1, -328.7005, 0, 1, 1, 0, 707.2161, 0, 1, 678.7684, 67.9743, 257.5134, 41.8595, 1, -360.8923, -963.821, 1, 0, 
110.3407, 71.9045, 0, 1, 0, -238.616, -479.1202, 382.6131, 1, 0, 124.5301, 24.2269, 406.8901, 1, 176.3753, 1, 1, 0, 0, 0, 1, 652.5429, -244.4063, -387.1235, 1, 1, -646.4646, 1117.8295, -736.6954, 0, 1, 0, 0, 196.0812, -32.0252, -474.2928, 1, 0, 0, 901.3599, 0, 653.8265, 1125.619, 36.8249, 343.7611, 1, 0, -582.8179, 134.4298, 126.7331, 0, -657.5382, 0, 1, -179.3527, 601.9487, 1, 199.9547, 0, 1, 1, 310.0514, 0, 0, 830.3008, 110.4996, 0, -507.3649, 1, -500.036, 23.1321, 346.2428, 0, -79.8778, 0, 1, -343.0633, 1, 0, -262.3904, -7.0795, 185.5336, -155.2485, 1, -375.7706, 0, 1, 1, 1, 181.2784, 0, 1, 95.1082, -685.6683, -79.2352, -208.7092, 1, 390.8937, 337.9877, 1, 1, 
73.515, 321.3454, 1, 0, 1, -508.379, -797.2232, -471.6529, 0, 0, 131.7374, -633.076, -1861.1056, 1, -358.4056, 1, 1, 1, 0, 1, 1, 621.7472, -784.4147, -533.2926, 1, 0, -808.0808, 217.048, -907.5188, 0, 1, 1, 0, 180.0796, 163.4288, -537.8043, 1, 1, 1, 52.4547, 1, -199.234, -241.6389, 661.1415, -174.9703, 1, 0, -125.2165, -643.7035, 633.3928, 1, -589.4748, 1, 1, -426.2355, 155.3845, 0, -61.2176, 1, 0, 0, 303.7559, 0, 1, -119.835, -763.6203, 0, 831.7312, 0, -75.0013, 67.1551, 95.3436, 0, -62.0395, 0, 0, 98.2161, 0, 0, -1036.3754, -232.3739, 957.5303, -454.5772, 1, -170.1699, 0, 1, 0, 1, 298.5238, 0, 0, -506.3741, -301.8763, -667.5563, -106.5772, 1, -268.8957, 38.8976, 0, 0, 
103.8479, 1182.7375, 0, 1, 1, 801.4174, 351.7233, -205.0856, 0, 1, -395.7403, -202.0265, 203.3596, 1, 573.7069, 0, 1, 1, 0, 0, 0, 386.0389, -239.2213, 569.1632, 1, 1, -626.2626, -201.1334, 131.3536, 1, 0, 1, 1, 63.2904, -30.5768, 780.0732, 0, 0, 0, 14.725, 1, 238.5501, 243.5115, 385.9212, -483.5266, 1, 1, 69.6184, -49.2955, -296.648, 0, -550.3095, 1, 0, -27.4166, -9.8953, 1, 24.0055, 0, 1, 0, -541.1119, 0, 0, 678.1229, -378.882, 0, -768.1026, 0, -387.9205, 695.9186, -274.4688, 0, -281.0306, 1, 0, -139.7197, 0, 1, -613.9674, 850.8764, 516.9245, 311.1289, 1, 157.1471, 1, 1, 1, 0, 377.4909, 1, 0, 265.3698, 263.4997, 227.3606, -70.9575, 1, 167.0812, -284.3297, 0, 1, 
-0.20492, -204.8087, 0, 1, 0, -85.9424, 381.6486, 394.1567, 1, 1, 456.1573, 82.9331, -653.2629, 0, -44.4969, 1, 1, 1, 1, 0, 1, 275.1914, -466.937, 1005.7546, 1, 1, -979.798, 334.0958, -533.6469, 1, 0, 0, 1, 599.1539, 239.0146, 1162.3288, 0, 0, 1, -442.8542, 1, -867.3204, 272.9406, -100.7236, -387.9484, 1, 0, 348.5321, 1229.6067, 157.392, 1, 492.9884, 0, 0, 288.1965, -1135.4343, 0, -150.604, 1, 1, 0, -525.1944, 1, 1, -394.3351, 778.0653, 1, 69.154, 0, 946.7673, 89.8338, -351.3094, 0, 88.7237, 0, 0, 463.5567, 0, 0, 169.652, -177.6704, -1286.8598, 154.184, 0, 274.6131, 0, 1, 1, 1, 107.232, 0, 1, 199.2289, -38.3705, -523.3956, 248.5137, 0, 257.6083, -99.3974, 1, 1, 
